"City","State","Street_Name","Street_Number","Zip_Code","Age","ASOC","BSMT","Bathrooms","CDOM","County","COOL","DOM","Financing","GRG_No","HETS","MLS","Listing_Price","MODL","Ownership","Search_Price","Selling_Date","Selling_Price","TERM","Status","Status_Date","Bedrooms","Listing_Date" 
"Imperial","MO","Greenmont","2906","63052","8","0","Walk-Out","3.00","164","Jefferson","Central-Electric","164","FHA","2","Gas","GSTL","134900.00","","Owner by Contract","116000.00","5/11/2012 12:00:00 AM","116000.00","Cash, Conventional, FHA","Sold","5/21/2012 2:24:50 PM","3.00","9/13/2011 12:00:00 AM"
"Imperial","MO","Frisco Hill","2600","63052","30","0","Space/Crawl or Other","1.00","56","Jefferson","Ceiling Fan, Central-Electric","56","FHA","2","Electric","GSTL","119900.00","","Private","117000.00","8/26/2011 12:00:00 AM","117000.00","Cash, Conventional, FHA, VA","Sold","8/26/2011 12:00:00 AM","2.00","5/16/2011 12:00:00 AM"
"Imperial","MO","Ambrose Xing","5419","63052","2004","0","Full","3.00","91","Jefferson","Central-Electric","91","FHA","2","Gas","GSTL","132000.00","","Government","124747.00","11/15/2011 12:00:00 AM","124747.00","Cash, Conventional","Sold","11/16/2011 12:00:00 AM","3.00","7/26/2011 12:00:00 AM"
"Imperial","MO","Golden Gate","2433","63052","19","0","Full, Rec/Family Area","3.00","4","Jefferson","Ceiling Fan, Central-Electric","4","Cash","2","Electric","GSTL","118000.00","","Government","125000.00","8/26/2011 12:00:00 AM","125000.00","Cash, Conventional","Sold","9/6/2011 12:00:00 AM","3.00","4/27/2011 12:00:00 AM"
"Imperial","MO","Kneff","5901","63052","9","","Space/Crawl or Other","2.00","25","Jefferson","Central-Electric","25","FHA","2","Electric","GSTL","125000.00","","Private","125450.00","6/8/2012 12:00:00 AM","125450.00","Cash, Conventional, FHA, Government, VA","Sold","6/10/2012 11:07:59 AM","3.00","5/10/2012 12:00:00 AM"
"Imperial","MO","Bay","2310","63052","19","225","Bathroom in LL, Fireplace in LL, Partially Finished, Poured Concrete","2.00","7","Jefferson","Central-Electric","7","FHA","2","Electric, Wood","GSTL","129900.00","","Private","125500.00","4/27/2012 12:00:00 AM","125500.00","Cash, Conventional, FHA, VA","Sold","5/1/2012 2:46:53 PM","2.00","3/26/2012 12:00:00 AM"
"Imperial","MO","Valley Oaks","3008","63052","8","218","Bathroom in LL, Full","3.00","139","Jefferson","Ceiling Fan, Central-Electric","139","FHA","2","Gas","GSTL","142500.00","","Private","129200.00","8/22/2011 12:00:00 AM","129200.00","Conventional, FHA","Sold","8/22/2011 12:00:00 AM","3.00","4/1/2011 12:00:00 AM"
"Imperial","MO","Valley Oaks","3037","63052","9","217","Partially Finished, Rec/Family Area, Roughed-In Bath, Walk-Out","2.00","39","Jefferson","Ceiling Fan, Central-Electric","39","Conventional","2","Gas","GSTL","124900.00","","Government","131000.00","5/30/2012 12:00:00 AM","131000.00","Cash, Conventional","Sold","6/1/2012 2:49:35 PM","3.00","4/23/2012 12:00:00 AM"
"Imperial","MO","Valley Oaks","3013","63052","9","218","Bathroom in LL, Full, Partially Finished, Poured Concrete, Rec/Family Area, Walk-Out","3.00","30","Jefferson","Central-Electric","30","FHA","2","Gas","GSTL","134900.00","","Bank","132000.00","11/29/2011 12:00:00 AM","132000.00","Cash, Conventional","Sold","12/1/2011 12:00:00 AM","3.00","9/23/2011 12:00:00 AM"
"Imperial","MO","Dry Fork","4411","63052","60","0","8 ft + pour, Poured Concrete, Walk-Out","1.00","67","Jefferson","Ceiling Fan, Central-Electric","63","FHA","2","Propane","GSTL","136000.00","","Private","133000.00","12/12/2011 12:00:00 AM","133000.00","Cash, Conventional, FHA, Government","Sold","12/13/2011 12:00:00 AM","2.00","9/12/2011 12:00:00 AM"
"Imperial","MO","Cobblestone","2437","63052","10","188","Partially Finished, Rec/Family Area, Sleeping Area, Storage/Locker","3.00","207","Jefferson","Attic Fan, Ceiling Fan, Central-Electric","207","FHA","2","Gas","GSTL","135000.00","","Private","135000.00","3/2/2012 12:00:00 AM","135000.00","Cash, Conventional, FHA","Sold","3/2/2012 6:24:32 PM","4.00","7/29/2011 12:00:00 AM"
"Imperial","MO","Waterfront","2459","63052","9","218","Partially Finished, Rec/Family Area, Sump Pit/Pump","2.00","64","Jefferson","Central-Electric","64","Conventional","2","Gas","GSTL","139900.00","","Private","140000.00","5/16/2012 12:00:00 AM","140000.00","Cash, Conventional, FHA, VA","Sold","5/16/2012 2:22:08 PM","3.00","1/17/2012 12:00:00 AM"
"Imperial","MO","Lombard","2418","63052","19","200","8 ft + pour, Rec/Family Area, Walk-Out","3.00","70","Jefferson","Ceiling Fan, Central-Electric","70","FHA","2","Electric","GSTL","139900.00","","Private","140000.00","5/2/2012 12:00:00 AM","140000.00","Cash, Conventional, FHA, Government, VA","Sold","5/4/2012 11:42:17 AM","4.00","1/25/2012 12:00:00 AM"
"Imperial","MO","Bradford Farms","6405","63052","8","300","Bathroom in LL, Partially Finished, Partial","3.00","93","Jefferson","Central-Electric","93","FHA","2","Gas","GSTL","147900.00","","Private","141000.00","7/28/2011 12:00:00 AM","141000.00","Cash, Conventional, FHA, VA","Sold","7/28/2011 12:00:00 AM","3.00","4/20/2011 12:00:00 AM"
"Imperial","MO","Greenmont","2921","63052","7","190","8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Storage/Locker","3.00","400","Jefferson","Central-Electric","284","FHA","2","Gas","GSTL","145000.00","","Private","141000.00","3/20/2012 12:00:00 AM","141000.00","Cash, Conventional, FHA, Lease Option, VA","Sold","3/20/2012 10:51:33 PM","3.00","6/9/2011 12:00:00 AM"
"Imperial","MO","Glenstone","2702","63052","3","300","Partially Finished, Rec/Family Area, Sleeping Area","3.00","341","Jefferson","Ceiling Fan, Central-Electric","41","Cash","2","Electric","GSTL","149900.00","","Private","145000.00","12/29/2011 12:00:00 AM","145000.00","Cash, Conventional, FHA, Government, VA","Sold","12/29/2011 12:00:00 AM","4.00","11/1/2011 12:00:00 AM"
"Imperial","MO","Sun Ridge","2953","63052","23","250","Full, Roughed-In Bath, Walk-Out","2.00","162","Jefferson","Ceiling Fan, Central-Electric","162","FHA","2","Electric","GSTL","149900.00","","Private","146000.00","3/22/2012 12:00:00 AM","146000.00","Cash, Conventional, FHA, VA","Sold","3/22/2012 5:57:00 PM","3.00","9/15/2011 12:00:00 AM"
"Imperial","MO","Morgan","3604","63052","13","","Full","3.00","48","Jefferson","Central-Electric","48","Cash","2","Electric","GSTL","146300.00","","Bank","147000.00","6/18/2012 12:00:00 AM","147000.00","Cash, Conventional, FHA","Sold","6/19/2012 11:43:11 AM","3.00","4/23/2012 12:00:00 AM"
"Imperial","MO","Circle","3552","63052","34","0","8 ft + pour, Full, Poured Concrete","2.00","39","Jefferson","Central-Electric","39","Conventional","3","Electric","GSTL","165000.00","","Private","156000.00","4/4/2012 12:00:00 AM","156000.00","Cash, Conventional, FHA, Seller May Pay SmCls, Other","Sold","4/5/2012 12:19:09 PM","3.00","1/12/2012 12:00:00 AM"
"Imperial","MO","Remington Dr.","1064","63052","","","Full, Walk-Out","2.00","88","Jefferson","Central-Electric","88","FHA","2","Gas","GSTL","159900.00","Tall Oak","Private","157000.00","7/10/2012 12:00:00 AM","157000.00","Cash, Conventional, FHA, VA","Sold","7/10/2012 2:00:33 PM","3.00","2/27/2012 12:00:00 AM"
"Imperial","MO","Glenmeadows","531","63052","5","375","8 ft + pour","2.00","161","Jefferson","Central-Electric","161","Conventional","2","Electric","GSTL","153254.00","","Private","157500.00","2/22/2012 12:00:00 AM","157500.00","Cash, Conventional, FHA","Sold","2/23/2012 3:55:13 PM","3.00","9/14/2011 12:00:00 AM"
"Imperial","MO","Glaize Creek (Lot 48 Mayfield)","2940","63052","0","300","Full, Walk-Out","2.00","0","Jefferson","Central-Electric","0","VA","2","Gas","GSTL","159104.00","Brittany","Private","159879.00","4/5/2012 12:00:00 AM","159879.00","Cash, Conventional, FHA, Government","Sold","4/5/2012 1:59:07 PM","3.00","12/6/2011 12:00:00 AM"
"Imperial","MO","Hickory Hilltop","6379","63052","32","240","8 ft + pour, Partially Finished, Poured Concrete, Rec/Family Area, Storage/Locker, Walk-Out","2.00","53","Jefferson","Attic Fan, Ceiling Fan, Central-Electric","53","FHA","2","Electric, Wood","GSTL","159900.00","","Private","159900.00","5/18/2012 12:00:00 AM","159900.00","Cash, Conventional, FHA, VA","Sold","5/18/2012 2:55:04 PM","3.00","2/25/2012 12:00:00 AM"
"Imperial","MO","Valley Oaks","3025","63052","9","217","8 ft + pour, Full, Poured Concrete, Sump Pit/Pump, Storage/Locker, Unfinished, Walk-Out","2.00","50","Jefferson","Central-Electric","50","Conventional","2","Gas","GSTL","159900.00","","Private","159900.00","6/5/2012 12:00:00 AM","159900.00","Cash, FHA, VA","Sold","6/5/2012 4:19:58 PM","3.00","4/16/2012 12:00:00 AM"
"Imperial","MO","Mayfield Farms","2941","63052","6","400","Full, Roughed-In Bath","3.00","223","Jefferson","Central-Electric","223","Conventional","2","Gas","GSTL","165000.00","","Private","160000.00","3/23/2012 12:00:00 AM","160000.00","Cash, Conventional","Sold","3/26/2012 1:01:44 PM","4.00","7/12/2011 12:00:00 AM"
"Imperial","MO","Bellerieve","5363","63052","0","0","Full, Poured Concrete, Roughed-In Bath","3.00","278","Jefferson","Central-Electric","278","FHA","2","Gas","GSTL","163000.00","The Cheshire","Private","160000.00","6/4/2012 12:00:00 AM","160000.00","Cash, Conventional, FHA, Seller May Pay SmCls, Specl Fincg Call Agt, VA","Sold","6/4/2012 3:48:28 PM","3.00","8/24/2011 12:00:00 AM"
"Imperial","MO","Bellerieve","5229","63052","0","0","Full","3.00","204","Jefferson","Central-Electric","204","FHA","2","Gas","GSTL","163000.00","","Private","161000.00","4/13/2012 12:00:00 AM","161000.00","Cash, Conventional, FHA, VA","Sold","4/13/2012 10:15:08 AM","3.00","8/9/2011 12:00:00 AM"
"Imperial","MO","Hickory","6417","63052","21","240","8 ft + pour, Full, Partially Finished, Rec/Family Area, Walk-Out","2.00","188","Jefferson","Ceiling Fan, Central-Electric","188","Conventional","2","Electric","GSTL","169900.00","","Private","164500.00","3/15/2012 12:00:00 AM","164500.00","Cash, Conventional, FHA, VA","Sold","3/20/2012 10:45:54 AM","3.00","8/5/2011 12:00:00 AM"
"Imperial","MO","4 Ridge","4018","63052","32","0","Bathroom in LL, Fireplace in LL, Poured Concrete, Rec/Family Area, Walk-Out","3.00","74","Jefferson","Ceiling Fan, Central-Electric","74","FHA","2","Electric","GSTL","164900.00","","Private","164900.00","5/25/2012 12:00:00 AM","164900.00","Cash, Conventional, FHA, VA","Sold","5/30/2012 11:33:29 AM","3.00","2/17/2012 12:00:00 AM"
"Imperial","MO","Glenstone","6490","63052","6","300","Partially Finished","3.00","96","Jefferson","Central-Electric","96","VA","2","Gas","GSTL","149900.00","","Bank","166000.00","12/27/2011 12:00:00 AM","166000.00","Cash, Conventional","Sold","12/29/2011 12:00:00 AM","3.00","8/9/2011 12:00:00 AM"
"Imperial","MO","Antler","2606","63052","22","150","Bathroom in LL, Poured Concrete, Rec/Family Area, Sump Pit/Pump, Walk-Out","3.00","57","Jefferson","Ceiling Fan, Central-Electric","57","Conventional","2","Electric","GSTL","174900.00","","Private","170000.00","12/9/2011 12:00:00 AM","170000.00","Cash, Conventional, FHA, VA","Sold","12/9/2011 12:00:00 AM","3.00","9/26/2011 12:00:00 AM"
"Imperial","MO","Ambrose Crossing","5509","63052","7","217","8 ft + pour, Full, Partially Finished, Rec/Family Area","3.00","161","Jefferson","Ceiling Fan, Central-Electric","161","Cash","2","Gas","GSTL","174900.00","","Private","170000.00","3/26/2012 12:00:00 AM","170000.00","Cash, Conventional, FHA, VA","Sold","3/27/2012 9:53:51 AM","3.00","10/2/2011 12:00:00 AM"
"Imperial","MO","Grandview","5017","63052","12","","Full","3.00","115","Jefferson","Other","25","FHA","3","Other","GSTL","179900.00","","Private","170000.00","4/13/2012 12:00:00 AM","170000.00","Cash, Conventional","Sold","4/13/2012 5:10:04 PM","3.00","2/24/2012 12:00:00 AM"
"Imperial","MO","Pebble Creek ","222","63052","12","185","Full, Partially Finished, Rec/Family Area, Sump Pit/Pump, Walk-Out","3.00","13","Jefferson","Ceiling Fan, Central-Electric","13","Conventional","2","Gas","GSTL","175000.00","","Private","170000.00","5/17/2012 12:00:00 AM","170000.00","Cash, Conventional, FHA, VA","Sold","5/17/2012 3:50:15 PM","3.00","3/22/2012 12:00:00 AM"
"Imperial","MO","Flagstone","6439","63052","13","100","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump","3.00","231","Jefferson","Ceiling Fan, Central-Electric","231","Conventional","3","Electric","GSTL","174900.00","","Private","172000.00","9/27/2011 12:00:00 AM","172000.00","Cash, Conventional, FHA, VA","Sold","9/28/2011 12:00:00 AM","3.00","2/5/2011 12:00:00 AM"
"Imperial","MO","Valley Oaks","3097","63052","8","220","8 ft + pour, Full, Partially Finished, Poured Concrete, Sleeping Area, Sump Pit/Pump, Walk-Out","3.00","40","Jefferson","Ceiling Fan, Central-Electric","40","Conventional","2","Gas","GSTL","174900.00","The Hibiscus","Private","173000.00","11/18/2011 12:00:00 AM","173000.00","Cash, Conventional, FHA","Sold","11/18/2011 12:00:00 AM","4.00","9/8/2011 12:00:00 AM"
"Imperial","MO","Glenstone","6459","63052","5","375","Bathroom in LL, 8 ft + pour, Partially Finished, Walk-Out","4.00","12","Jefferson","Ceiling Fan, Central-Electric","12","Conventional","2","Gas","GSTL","174900.00","","Bank","178000.00","6/12/2012 12:00:00 AM","178000.00","Cash, Conventional, FHA, VA","Sold","6/19/2012 1:11:04 PM","4.00","4/15/2012 12:00:00 AM"
"Imperial","MO","Seckman Springs","5236","63052","12","","Bathroom in LL, Full, Rec/Family Area, Walk-Out","3.00","72","Jefferson","Ceiling Fan, Central-Electric","72","Conventional","2","Gas","GSTL","179900.00","","Private","179000.00","5/24/2012 12:00:00 AM","179000.00","Cash, Conventional, FHA, VA","Sold","5/25/2012 8:36:43 AM","3.00","2/7/2012 12:00:00 AM"
"Imperial","MO","Kassel","6016","63052","14","300","Full, Partially Finished","3.00","55","Jefferson","Central-Electric","55","Conventional","2","Electric","GSTL","184900.00","","Bank","180100.00","6/8/2012 12:00:00 AM","180100.00","Cash, Conventional, Other","Sold","6/12/2012 1:59:40 PM","3.00","4/17/2012 12:00:00 AM"
"Imperial","MO","Glenstone","6482","63052","6","300","8 ft + pour, Full, Partial, Roughed-In Bath, Sump Pit/Pump, Storage/Locker","3.00","87","Jefferson","Central-Electric","87","Other","3","Gas","GSTL","189900.00","","Bank","185000.00","8/17/2011 12:00:00 AM","185000.00","Cash, Conventional, FHA","Sold","8/24/2011 12:00:00 AM","3.00","5/20/2011 12:00:00 AM"
"Imperial","MO","Mayfield Farms","2946","63052","5","400","Bathroom in LL, Partially Finished, Poured Concrete, Walk-Out","4.00","223","Jefferson","Central-Electric, Zoned","68","FHA","2","Gas","GSTL","185000.00","","Government","185000.00","3/16/2012 12:00:00 AM","185000.00","Cash, Conventional, FHA, VA","Sold","3/19/2012 3:16:16 PM","4.00","12/7/2011 12:00:00 AM"
"Imperial","MO","Arrow Ridge","5213","63052","7","0","8 ft + pour, Full","3.00","70","Jefferson","Central-Electric","70","Conventional","3","Gas","GSTL","189800.00","","Bank","189500.00","1/23/2012 12:00:00 AM","189500.00","Cash, Conventional","Sold","1/26/2012 11:33:18 AM","4.00","10/11/2011 12:00:00 AM"
"Imperial","MO","Old State Road M","3129","63052","33","0","Full, Poured Concrete, Sleeping Area","2.00","59","Jefferson","Ceiling Fan, Central-Electric, 14 SEER+","59","FHA","4","Electric","GSTL","199900.00","","Private","193000.00","8/25/2011 12:00:00 AM","193000.00","Cash, Conventional, FHA, RRM/ARM, VA","Sold","9/6/2011 12:00:00 AM","2.00","5/24/2011 12:00:00 AM"
"Imperial","MO","Butler Valley","3681","63052","18","200","Rec/Family Area, Sleeping Area, Walk-Out","4.00","267","Jefferson","Ceiling Fan, Central-Electric","267","FHA","2","Electric","GSTL","193000.00","","Private","193000.00","4/23/2012 12:00:00 AM","193000.00","Cash, Conventional, FHA, VA","Sold","4/24/2012 1:43:43 PM","3.00","8/1/2011 12:00:00 AM"
"Imperial","MO","Bellerieve","5327","63052","7","380","8 ft + pour, Poured Concrete, Unfinished, Walk-Out","2.00","5","Jefferson","Central-Electric","5","Conventional","2","Gas","GSTL","194900.00","Majestic","Private","194900.00","6/27/2012 12:00:00 AM","194900.00","Cash, Conventional, FHA, VA","Sold","6/28/2012 1:19:56 PM","3.00","5/20/2012 12:00:00 AM"
"Imperial","MO","Glaize Creek","2915","63052","0","300","Full, Walk-Out","2.00","411","Jefferson","Central-Electric","411","Conventional","3","Electric","GSTL","192900.00","Blake","Private","195000.00","9/23/2011 12:00:00 AM","195000.00","Cash, Conventional, FHA, Government","Sold","9/30/2011 12:00:00 AM","3.00","8/2/2010 12:00:00 AM"
"Imperial","MO","Brookview Heights","6097","63052","0","400","Full, Walk-Out","2.00","221","Jefferson","Central-Electric","221","Conventional","3","Gas","GSTL","229900.00","","Private","198000.00","4/30/2012 12:00:00 AM","198000.00","Cash, Conventional, FHA, VA","Sold","4/30/2012 12:51:16 PM","3.00","9/22/2011 12:00:00 AM"
"Imperial","MO","Morgan","3685","63052","14","300","Bathroom in LL, Full, Partially Finished, Rec/Family Area, Sleeping Area, Storage/Locker, Walk-Out","3.00","71","Jefferson","Ceiling Fan, Central-Electric","71","VA","2","Electric","GSTL","199900.00","","Private","199000.00","8/29/2011 12:00:00 AM","199000.00","Cash, Conventional, FHA, VA","Sold","8/31/2011 12:00:00 AM","4.00","5/27/2011 12:00:00 AM"
"Imperial","MO","Wharfside Drive","5342","63052","9","500","Full","2.00","31","Jefferson","Central-Electric","31","Conventional","2","Gas","GSTL","199900.00","","Government","202518.00","2/28/2012 12:00:00 AM","202518.00","Cash, Conventional, FHA","Sold","2/29/2012 12:12:04 PM","3.00","1/23/2012 12:00:00 AM"
"Imperial","MO","Copperleaf","5109","63052","5","225","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Walk-Out","3.00","52","Jefferson","Ceiling Fan, Central-Electric","52","FHA","2","Gas","GSTL","205000.00","","Private","205000.00","4/14/2012 12:00:00 AM","205000.00","Cash, Conventional, FHA, VA","Sold","4/19/2012 10:16:01 AM","3.00","2/7/2012 12:00:00 AM"
"Imperial","MO","Old Lemay Ferry","6608","63052","22","0","Space/Crawl or Other","3.00","99","Jefferson","Central-Electric","99","Specl Fincg Call Agt","2","Propane","GSTL","199900.00","","Bank","206800.00","4/30/2012 12:00:00 AM","206800.00","Cash, Conventional, Specl Fincg Call Agt","Sold","5/1/2012 2:42:49 PM","5.00","12/9/2011 12:00:00 AM"
"Imperial","MO","Driftwood","102","63052","12","0","Full, Poured Concrete, Walk-Out","3.00","14","Jefferson","Central-Electric","14","Conventional","3","Gas","GSTL","237000.00","","Bank","213000.00","9/7/2011 12:00:00 AM","213000.00","Cash, Conventional, FHA, VA","Sold","9/8/2011 12:00:00 AM","4.00","7/29/2011 12:00:00 AM"
"Imperial","MO","Glenstone","6455","63052","6","375","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Walk-Out","3.00","94","Jefferson","Ceiling Fan, Central-Electric","94","FHA","2","Gas","GSTL","214900.00","","Private","214900.00","7/15/2011 12:00:00 AM","214900.00","Cash, Conventional, FHA, Government","Sold","7/15/2011 12:00:00 AM","3.00","4/11/2011 12:00:00 AM"
"Imperial","MO","Driftwood","110","63052","9","500","Full, Roughed-In Bath, Sump Pit/Pump","4.00","137","Jefferson","Ceiling Fan, Central-Electric","137","Conventional","2","Gas","GSTL","229990.00","","Private","215000.00","12/28/2011 12:00:00 AM","215000.00","Cash, Conventional, Seller May Pay SmCls, VA","Sold","12/28/2011 12:00:00 AM","4.00","7/25/2011 12:00:00 AM"
"Imperial","MO","Breakwater","2545","63052","8","500","Partially Finished, Rec/Family Area, Sleeping Area, Sump Pit/Pump, Walk-Out","3.00","186","Jefferson","Attic Fan, Ceiling Fan, Central-Electric","186","Other","3","Gas","GSTL","225900.00","","Private","220000.00","10/31/2011 12:00:00 AM","220000.00","Cash, Conventional, VA","Sold","11/1/2011 12:00:00 AM","4.00","3/16/2011 12:00:00 AM"
"Imperial","MO","Remington (Lot 27 Remington)","1077","63052","","0","Full, Poured Concrete","2.00","0","Jefferson","Central-Electric","0","Conventional","3","Gas","GSTL","174900.00","BLAKE","Private","222584.00","4/27/2012 12:00:00 AM","222584.00","Conventional, FHA, VA","Sold","4/27/2012 2:09:23 PM","3.00","3/6/2012 12:00:00 AM"
"Imperial","MO","TBB-Seckman Lakes-MANOR","193","63052","0","500","8 ft + pour, Full, Poured Concrete, Sump Pit/Pump","2.00","6","Jefferson","Ceiling Fan, Central-Electric","6","FHA","0","Gas","GSTL","222444.00","MANOR","Private","223263.00","4/2/2012 12:00:00 AM","223263.00","Cash, Conventional, FHA, VA","Sold","4/5/2012 10:55:29 AM","3.00","1/5/2012 12:00:00 AM"
"Imperial","MO","Baypointe","1012","63052","6","500","Bathroom in LL, Full, Lookout, Partially Finished, Rec/Family Area","4.00","226","Jefferson","Ceiling Fan, Central-Electric","226","Other","2","Gas","GSTL","239900.00","Oakleigh (w/bonus room)","Private","226000.00","2/13/2012 12:00:00 AM","226000.00","Cash, Conventional, FHA","Sold","2/13/2012 1:39:03 PM","4.00","6/13/2011 12:00:00 AM"
"Imperial","MO","Butler Valley","3658","63052","8","200","8 ft + pour, Full, Poured Concrete, Roughed-In Bath, Sump Pit/Pump, Walk-Out","3.00","91","Jefferson","Ceiling Fan, Central-Electric","91","Conventional","2","Electric","GSTL","239900.00","","Private","227000.00","1/27/2012 12:00:00 AM","227000.00","Cash, Conventional, FHA, VA","Sold","1/31/2012 12:07:16 PM","3.00","9/26/2011 12:00:00 AM"
"Imperial","MO","Driftwood","5389","63052","0","500","8 ft + pour, Poured Concrete, Roughed-In Bath, Sump Pit/Pump, Walk-Out","2.00","45","Jefferson","Ceiling Fan, Central-Electric","45","FHA","3","Gas","GSTL","239900.00","Del Rio II","Private","232210.00","2/22/2012 12:00:00 AM","232210.00","Cash, Conventional, FHA, VA","Sold","2/23/2012 1:37:51 PM","3.00","12/19/2011 12:00:00 AM"
"Imperial","MO","Driftwood","2454","63052","7","500","Full, Poured Concrete","3.00","57","Jefferson","Ceiling Fan, Central-Electric","57","FHA","3","Gas","GSTL","235000.00","Oakleigh - Elevation B","Private","235000.00","4/16/2012 12:00:00 AM","235000.00","Cash, Conventional, FHA, Private, VA","Sold","4/17/2012 3:16:28 PM","4.00","2/1/2012 12:00:00 AM"
"Imperial","MO","Dennis","3739","63052","20","250","Bathroom in LL, Full, Partially Finished, Poured Concrete, Rec/Family Area, Sleeping Area, Walk-Out","4.00","124","Jefferson","Ceiling Fan, Central-Electric","124","Cash","4","Propane","GSTL","250000.00","","Private","238500.00","10/7/2011 12:00:00 AM","238500.00","Cash, Conventional, FHA, VA","Sold","10/7/2011 12:00:00 AM","4.00","6/3/2011 12:00:00 AM"
"Imperial","MO","Mystic Point","6123","63052","6","0","Bathroom in LL, Full, 9 ft + pour, Poured Concrete, Rec/Family Area, Sleeping Area, Walk-Out","4.00","286","Jefferson","Ceiling Fan, Central-Electric","286","VA","2","Gas","GSTL","249900.00","","Private","240000.00","11/30/2011 12:00:00 AM","240000.00","Cash, Conventional, FHA, RRM/ARM, Seller May Pay SmCls, VA","Sold","12/1/2011 12:00:00 AM","4.00","2/4/2011 12:00:00 AM"
