"City","State","Street_Name","Street_Number","Zip_Code","Age","ASOC","BSMT","Bathrooms","CDOM","County","COOL","DOM","Financing","GRG_No","HETS","MLS","Listing_Price","MODL","Ownership","Search_Price","Selling_Date","Selling_Price","TERM","Status","Status_Date","Bedrooms","Listing_Date" 
"St Louis","MO","Southview","9049","63123","62","0","Slab","2.00","135","St Louis","Central-Electric","43","FHA","0","Gas","GSTL","67900.00","","Bank","67900.00","3/9/2012 12:00:00 AM","67900.00","Cash, Conventional","Sold","3/13/2012 8:11:41 AM","3.00","11/17/2011 12:00:00 AM"
"St Louis","MO","Mackenzie","9278","63123","73","0","Full, Partially Finished, Rec/Family Area","1.00","38","St Louis","Central-Electric","38","Cash","1","Gas","GSTL","70000.00","","Private","68000.00","5/15/2012 12:00:00 AM","68000.00","Cash, Conventional","Sold","5/18/2012 10:02:56 AM","2.00","2/10/2011 12:00:00 AM"
"Affton","MO","Brenda","9467","63123","63","0","Full, Poured Concrete","1.00","183","St Louis","Central-Electric","183","FHA","1","Gas","GSTL","69900.00","","Bank","68000.00","10/31/2011 12:00:00 AM","68000.00","Cash, Conventional, FHA, Other, Seller May Pay SmCls","Sold","10/31/2011 12:00:00 AM","2.00","2/28/2011 12:00:00 AM"
"St Louis","MO","Pilot","8527","63123","71","0","Full","1.00","394","St Louis","Central-Electric","84","Conventional","1","Gas","GSTL","69800.00","","Bank","68500.00","10/28/2011 12:00:00 AM","68500.00","Cash, Conventional","Sold","10/31/2011 12:00:00 AM","3.00","5/19/2011 12:00:00 AM"
"St Louis","MO","Allendale","9804","63123","58","0","Full, Walk-Out","2.00","39","St Louis","Central-Electric","39","Conventional","2","Gas","GSTL","80000.00","","Bank","70000.00","8/26/2011 12:00:00 AM","70000.00","Cash, Conventional","Sold","8/31/2011 12:00:00 AM","3.00","7/15/2011 12:00:00 AM"
"St Louis","MO","Affton","9824","63123","71","0","Concrete Block, Full, Sump Pit/Pump","1.00","101","St Louis","Ceiling Fan, Central-Electric","101","Conventional","1","Gas","GSTL","92000.00","","Government","70000.00","3/2/2012 12:00:00 AM","70000.00","Cash, Conventional, FHA","Sold","3/9/2012 10:57:21 AM","2.00","10/9/2011 12:00:00 AM"
"St Louis","MO","Reavis","9911","63123","70","20","","1.00","152","St Louis","Central-Electric","63","Conventional","1","Gas","GSTL","82900.00","","Bank","70000.00","5/3/2012 12:00:00 AM","70000.00","Cash, Conventional","Sold","5/7/2012 12:25:21 PM","2.00","1/17/2012 12:00:00 AM"
"St Louis","MO","Weber","5001","63123","25","0","Full, Partially Finished, Rec/Family Area","2.00","168","St Louis","Central-Electric","168","Conventional","2","Gas","GSTL","105000.00","","Bank","75000.00","12/22/2011 12:00:00 AM","75000.00","Cash, Conventional","Sold","12/27/2011 12:00:00 AM","3.00","3/21/2011 12:00:00 AM"
"St Louis","MO","Bonnie","6853","63123","71","0","Full","1.00","105","St Louis","Central-Electric","105","FHA","1","Gas","GSTL","77000.00","","Government","75000.00","1/31/2012 12:00:00 AM","75000.00","Cash, Conventional","Sold","2/1/2012 2:23:34 PM","3.00","5/12/2011 12:00:00 AM"
"Affton","MO","Bonnie","6759","63123","71","0","Full, Sump Pit/Pump, Walk-Out","1.00","81","St Louis","Central-Electric","81","Cash","0","Gas","GSTL","75000.00","","Private","75000.00","10/20/2011 12:00:00 AM","75000.00","Cash, Conventional, FHA","Sold","10/24/2011 12:00:00 AM","2.00","7/13/2011 12:00:00 AM"
"St Louis","MO","Southview","9221","63123","64","","Bathroom in LL, Full","1.00","5","St Louis","Central-Electric","5","Cash","2","Gas","GSTL","65000.00","","Government","75000.00","5/1/2012 12:00:00 AM","75000.00","Cash, Conventional, FHA","Sold","5/3/2012 9:04:34 AM","2.00","3/16/2012 12:00:00 AM"
"St Louis","MO","Dexter","6236","63123","46","0","Full, Walk-Out","1.00","108","St Louis","Central-Electric","108","Conventional","1","Gas","GSTL","84900.00","","Bank","77500.00","1/10/2012 12:00:00 AM","77500.00","Cash, Conventional","Sold","1/12/2012 5:03:51 PM","3.00","8/16/2011 12:00:00 AM"
"St Louis","MO","Arvin","9157","63123","56","0","Full","1.00","224","St Louis","Central-Electric","224","Cash","0","Gas","GSTL","89900.00","","Bank","80000.00","8/17/2011 12:00:00 AM","80000.00","Cash, Conventional","Sold","8/18/2011 12:00:00 AM","3.00","12/30/2010 12:00:00 AM"
"St Louis","MO","Consul","9031","63123","71","0","Full","2.00","126","St Louis","Central-Electric","126","FHA","0","Gas","GSTL","81000.00","","Government","80000.00","11/30/2011 12:00:00 AM","80000.00","Cash, Conventional","Sold","12/1/2011 12:00:00 AM","3.00","6/30/2011 12:00:00 AM"
"St Louis","MO","Tiber","9428","63123","56","0","Full, Partially Finished","1.00","79","St Louis","Central-Electric","79","Conventional","0","Gas","GSTL","81000.00","","Government","80000.00","2/24/2012 12:00:00 AM","80000.00","Cash, Conventional, FHA","Sold","3/2/2012 11:17:48 AM","3.00","12/14/2011 12:00:00 AM"
"St Louis","MO","Pilot","8508","63123","55","0","Full, Partially Finished","1.00","56","St Louis","Central-Electric","56","Private","0","Gas","GSTL","88900.00","","Private","81000.00","6/7/2012 12:00:00 AM","81000.00","Cash, Conventional, FHA","Sold","6/14/2012 11:26:26 AM","3.00","3/31/2012 12:00:00 AM"
"St Louis","MO","Arvin","9149","63123","55","0","8 ft + pour, Full, Poured Concrete","1.00","415","St Louis","Attic Fan, Central-Electric","415","FHA","1","Gas","GSTL","85000.00","","Private","83000.00","1/6/2012 12:00:00 AM","83000.00","Cash, Conventional, FHA, VA","Sold","1/9/2012 12:00:00 AM","3.00","10/28/2010 12:00:00 AM"
"St Louis","MO","Radio","9224","63123","48","0","Full, Partially Finished, Walk-Out","2.00","37","St Louis","Central-Electric","37","Cash","0","Gas","GSTL","85000.00","","Government","85001.00","7/21/2011 12:00:00 AM","85001.00","Cash, Conventional, FHA","Sold","7/26/2011 12:00:00 AM","3.00","4/1/2011 12:00:00 AM"
"St Louis","MO","Dorisann","9414","63123","54","0","Partially Finished, Rec/Family Area","3.00","89","St Louis","Central-Electric","89","Conventional","1","Gas","GSTL","88900.00","","Bank","86900.00","4/6/2012 12:00:00 AM","86900.00","Cash, Conventional","Sold","4/9/2012 10:13:26 AM","2.00","11/18/2011 12:00:00 AM"
"St Louis","MO","Charlton","8628","63123","70","0","Full","1.00","140","St Louis","Central-Electric","140","VA","1","Gas","GSTL","94500.00","","Private","87000.00","7/29/2011 12:00:00 AM","87000.00","Cash, Conventional","Sold","8/2/2011 12:00:00 AM","2.00","3/8/2011 12:00:00 AM"
"Affton","MO","Daisy","9405","63123","73","0","Full","1.00","383","St Louis","Central-Electric","87","Cash","1","Gas","GSTL","94900.00","","Bank","89900.00","9/18/2011 12:00:00 AM","89900.00","Cash, Conventional, FHA","Sold","9/20/2011 12:00:00 AM","2.00","6/23/2011 12:00:00 AM"
"St Louis","MO","Live Oak","9906","63123","57","0","Bathroom in LL, Full, Poured Concrete","2.00","3","St Louis","Central-Electric","3","Conventional","1","Gas","GSTL","89900.00","","Private","89900.00","11/4/2011 12:00:00 AM","89900.00","Cash, Conventional","Sold","11/4/2011 12:00:00 AM","3.00","10/12/2011 12:00:00 AM"
"Affton","MO","Vasel","8624","63123","63","0","Concrete Block, Walk-Out","2.00","201","St Louis","Ceiling Fan, Central-Electric","201","FHA","1","Gas","GSTL","93500.00","","Private","90500.00","9/29/2011 12:00:00 AM","90500.00","Cash, Conventional, FHA, VA","Sold","9/29/2011 12:00:00 AM","3.00","2/25/2011 12:00:00 AM"
"Affton","MO","Alpine","9506","63123","59","0","Full","1.00","39","St Louis","Ceiling Fan, Central-Electric","39","Conventional","0","Gas","GSTL","105000.00","","Private","92500.00","2/3/2012 12:00:00 AM","92500.00","Cash, Conventional, FHA, VA","Sold","2/3/2012 5:54:26 PM","3.00","11/22/2011 12:00:00 AM"
"St Louis","MO","Ivy","8717","63123","75","0","Full","1.00","116","St Louis","Central-Electric","116","FHA","1","Gas","GSTL","92500.00","","Private","92500.00","6/14/2012 12:00:00 AM","92500.00","Cash, Conventional","Sold","6/19/2012 2:17:34 PM","2.00","2/22/2012 12:00:00 AM"
"Unincorporated","MO","Charlton","8607","63123","71","0","Full","1.00","145","St Louis","Central-Electric","145","Conventional","0","Gas","GSTL","100000.00","","Private","93000.00","2/24/2012 12:00:00 AM","93000.00","Cash, Conventional, FHA","Sold","2/29/2012 1:32:46 PM","2.00","8/22/2011 12:00:00 AM"
"St Louis","MO","Brinker","8626","63123","50","0","Full","2.00","215","St Louis","Central-Electric","215","FHA","0","Gas","GSTL","99900.00","","Private","95000.00","4/30/2012 12:00:00 AM","95000.00","Cash, Conventional, FHA, VA","Sold","5/1/2012 11:36:31 AM","3.00","8/29/2011 12:00:00 AM"
"Affton","MO","Charlton","8631","63123","71","0","Concrete Block, Full, Partially Finished, Rec/Family Area, Sump Pit/Pump, Storage/Locker, Walk-Out","1.00","54","St Louis","Central-Electric","0","Conventional","1","Gas","GSTL","93000.00","","Private","95300.00","2/14/2012 12:00:00 AM","95300.00","Cash, Conventional, FHA","Sold","2/16/2012 11:25:44 AM","2.00","1/11/2012 12:00:00 AM"
"St Louis","MO","Coral","9161","63123","71","65","Sump Pit/Pump","1.00","193","St Louis","Ceiling Fan, Central-Electric","193","Conventional","1","Gas","GSTL","84900.00","","Private","95500.00","2/16/2012 12:00:00 AM","95500.00","Cash, Conventional","Sold","2/17/2012 2:05:39 PM","2.00","7/27/2011 12:00:00 AM"
"St Louis","MO","Lakeford","9925","63123","52","75","8 ft + pour, Full, Sump Pit/Pump","2.00","394","St Louis","Central-Electric","394","FHA","1","Gas","GSTL","104900.00","","Private","96000.00","8/31/2011 12:00:00 AM","96000.00","Cash, Conventional, FHA","Sold","9/1/2011 12:00:00 AM","2.00","6/19/2010 12:00:00 AM"
"Affton","MO","Vita Dr.","6308","63123","59","","Full, Rec/Family Area, Sleeping Area, Sump Pit/Pump","1.00","21","St Louis","2 Window/Wall, Attic Fan, Ceiling Fan, Central-Gas","21","Conventional","0","Gas","GSTL","99900.00","","Private","96000.00","6/27/2012 12:00:00 AM","96000.00","Cash, Conventional, FHA, VA","Sold","7/3/2012 3:31:01 PM","2.00","5/15/2012 12:00:00 AM"
"Affton","MO","Coral","9145","63123","71","65","Partially Finished, Rec/Family Area","1.00","125","St Louis","Central-Electric","125","FHA","1","Gas","GSTL","99995.00","","Private","96950.00","10/27/2011 12:00:00 AM","96950.00","Cash","Sold","10/27/2011 12:00:00 AM","2.00","6/10/2011 12:00:00 AM"
"Affton","MO","Lydell","9565","63123","69","0","Full, Walk-Out","1.00","111","St Louis","Ceiling Fan, Central-Electric","111","FHA","1","Gas","GSTL","114500.00","","Private","97000.00","8/1/2011 12:00:00 AM","97000.00","Cash, Conventional, FHA, Government, VA","Sold","8/2/2011 12:00:00 AM","2.00","3/10/2011 12:00:00 AM"
"St Louis","MO","Arvin","9116","63123","57","","Full","1.00","5","St Louis","Central-Gas","5","FHA","0","Gas","GSTL","99900.00","","Private","99900.00","6/8/2012 12:00:00 AM","99900.00","Cash, Conventional, FHA, Government, Private, VA","Sold","6/18/2012 2:45:11 PM","3.00","4/27/2012 12:00:00 AM"
"St Louis","MO","New Hampshire","8716","63123","61","0","Full, Poured Concrete","2.00","298","St Louis","Attic Fan, Ceiling Fan, Central-Electric","298","FHA","1","Gas","GSTL","109000.00","","Private","100000.00","7/28/2011 12:00:00 AM","100000.00","Cash, Conventional","Sold","7/28/2011 12:00:00 AM","3.00","9/27/2010 12:00:00 AM"
"Affton","MO","Atwood","9414","63123","64","0","Full, Poured Concrete, Walk-Out","1.00","5","St Louis","Central-Electric","5","FHA","1","Gas","GSTL","104900.00","","Private","100000.00","2/22/2012 12:00:00 AM","100000.00","Cash, Conventional, FHA, RRM/ARM","Sold","2/22/2012 3:48:05 PM","2.00","12/7/2011 12:00:00 AM"
"St Louis","MO","Langley","5721","63123","46","0","Full, Walk-Out","1.00","212","St Louis","Central-Electric","30","Conventional","0","Gas","GSTL","115900.00","","Private","101000.00","2/23/2012 12:00:00 AM","101000.00","Cash, Conventional, FHA, Other, VA","Sold","2/23/2012 4:43:57 PM","3.00","1/7/2012 12:00:00 AM"
"St Louis","MO","Weber","5215","63123","78","0","Bathroom in LL, Partially Finished, Sleeping Area, Storage/Locker, Walk-Out","2.00","41","St Louis","Attic Fan, Central-Electric","41","Conventional","2","Gas","GSTL","109000.00","","Private","102000.00","6/6/2012 12:00:00 AM","102000.00","Cash, Conventional, FHA, VA","Sold","6/6/2012 11:19:56 AM","2.00","2/27/2012 12:00:00 AM"
"Affton","MO","Lucia","9313","63123","59","0","Full, Storage/Locker","1.00","15","St Louis","Central-Electric","15","Conventional","1","Gas","GSTL","104900.00","","Private","104900.00","1/4/2012 12:00:00 AM","104900.00","Cash, Conventional, FHA, VA","Sold","1/4/2012 12:00:00 AM","3.00","11/24/2011 12:00:00 AM"
"St George","MO","Blackpool","8952","63123","57","0","Bathroom in LL, Full, Partially Finished, Poured Concrete, Rec/Family Area, Roughed-In Bath, Storage/Locker, Walk-Out","2.00","49","St Louis","Attic Fan, Ceiling Fan, Central-Electric","49","Other","0","Gas","GSTL","114900.00","","Private","105000.00","8/3/2011 12:00:00 AM","105000.00","Cash, Conventional, FHA, VA","Sold","8/5/2011 12:00:00 AM","2.00","5/6/2011 12:00:00 AM"
"St Louis","MO","Kenstan","9204","63123","57","0","Bathroom in LL, Full, Sump Pit/Pump","2.00","368","St Louis","Central-Electric","4","FHA","1","Gas","GSTL","109900.00","","Private","106000.00","2/15/2012 12:00:00 AM","106000.00","Cash, Conventional, FHA, Government, Seller May Pay SmCls, VA","Sold","2/15/2012 2:46:04 PM","2.00","1/9/2012 12:00:00 AM"
"Affton","MO","Bixby","6212","63123","71","0","Full","1.00","228","St Louis","Central-Electric","228","Conventional","1","Gas","GSTL","109900.00","","Private","107000.00","1/31/2012 12:00:00 AM","107000.00","Conventional, FHA","Sold","2/6/2012 10:13:24 PM","2.00","5/4/2011 12:00:00 AM"
"St Louis","MO","Southview","9209","63123","65","0","Full, Poured Concrete","1.00","108","St Louis","Ceiling Fan, Central-Electric","108","Conventional","1","Gas","GSTL","109900.00","","Private","108000.00","1/25/2012 12:00:00 AM","108000.00","Cash, Conventional, FHA, VA","Sold","2/2/2012 4:43:37 PM","2.00","9/24/2011 12:00:00 AM"
"St Louis","MO","Southview","9216","63123","1948","","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Storage/Locker","2.00","31","St Louis","Attic Fan, Central-Electric","31","Conventional","1","Gas","GSTL","109900.00","","Private","109900.00","3/30/2012 12:00:00 AM","109900.00","Cash, Conventional, FHA, Seller May Pay SmCls, VA","Sold","4/2/2012 9:13:37 AM","3.00","2/25/2012 12:00:00 AM"
"St Louis","MO","Daisy","9411","63123","73","0","Bathroom in LL, Full, Walk-Out","2.00","117","St Louis","Ceiling Fan, Central-Electric","117","Conventional","1","Gas","GSTL","114900.00","","Private","110000.00","5/8/2012 12:00:00 AM","110000.00","Cash, Conventional, FHA","Sold","5/14/2012 8:54:35 AM","2.00","8/23/2011 12:00:00 AM"
"St Louis","MO","Blackpool","9009","63123","58","0","Full, Partially Finished, Poured Concrete","1.00","763","St Louis","Central-Electric","763","Conventional","1","Gas","GSTL","114900.00","","Private","110320.00","7/28/2011 12:00:00 AM","110320.00","Cash, Conventional, FHA","Sold","7/28/2011 12:00:00 AM","2.00","6/15/2009 12:00:00 AM"
"Affton","MO","Niger","9130","63123","56","0","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Rec/Family Area, Sleeping Area, Walk-Out","2.00","106","St Louis","Ceiling Fan, Central-Electric","106","FHA","0","Gas","GSTL","117000.00","","Private","111000.00","11/30/2011 12:00:00 AM","111000.00","Cash, Conventional, FHA, VA","Sold","12/1/2011 12:00:00 AM","2.00","7/20/2011 12:00:00 AM"
"Affton","MO","Marlene","10009","63123","65","0","Concrete Block, Full, Storage/Locker","1.00","117","St Louis","Ceiling Fan, Central-Electric","117","FHA","3","Gas","GSTL","115900.00","","Private","111500.00","3/30/2012 12:00:00 AM","111500.00","Cash, Conventional, FHA","Sold","3/31/2012 3:14:25 PM","2.00","11/20/2011 12:00:00 AM"
"Affton","MO","Marlene","10053","63123","53","0","Full, Partially Finished, Poured Concrete","2.00","324","St Louis","Central-Electric","324","Conventional","0","Gas","GSTL","123900.00","","Private","112000.00","9/23/2011 12:00:00 AM","112000.00","Cash, Conventional, FHA, VA","Sold","9/28/2011 12:00:00 AM","2.00","9/29/2010 12:00:00 AM"
"Affton","MO","Hallock","9213","63123","61","0","8 ft + pour","1.00","168","St Louis","Attic Fan, Central-Electric","168","FHA","1","Gas","GSTL","122000.00","","Private","112000.00","8/30/2011 12:00:00 AM","112000.00","Cash, Conventional, FHA","Sold","8/30/2011 12:00:00 AM","2.00","3/3/2011 12:00:00 AM"
"Affton","MO","Niger","9140","63123","55","0","Full, Partially Finished, Poured Concrete","1.00","259","St Louis","Central-Electric","79","FHA","2","Gas","GSTL","114500.00","","Private","113375.00","9/2/2011 12:00:00 AM","113375.00","Cash, Conventional, FHA, RRM/ARM, VA","Sold","9/6/2011 12:00:00 AM","3.00","6/7/2011 12:00:00 AM"
"Affton","MO","Sheppard","6309","63123","59","0","Slab","1.00","109","St Louis","Central-Electric","109","FHA","0","Gas","GSTL","114900.00","","Private","114900.00","11/15/2011 12:00:00 AM","114900.00","Cash, Conventional, FHA","Sold","11/17/2011 12:00:00 AM","4.00","7/29/2011 12:00:00 AM"
"Affton","MO","Radio","9625","63123","61","0","Full, Poured Concrete","1.00","116","St Louis","Ceiling Fan, Central-Electric","116","FHA","1","Gas","GSTL","114900.00","","Private","115500.00","12/16/2011 12:00:00 AM","115500.00","Cash, Conventional, FHA","Sold","12/18/2011 12:00:00 AM","2.00","8/22/2011 12:00:00 AM"
"Affton","MO","Darlene","9116","63123","61","0","Bathroom in LL, Partially Finished","1.00","50","St Louis","Central-Electric","50","FHA","1","Gas","GSTL","122400.00","","Private","116500.00","2/21/2012 12:00:00 AM","116500.00","Cash, Conventional, FHA","Sold","2/21/2012 5:34:35 PM","2.00","12/10/2011 12:00:00 AM"
"St George","MO","Southview","9000","63123","62","0","Bathroom in LL, Full, Partially Finished","2.00","75","St Louis","Central-Electric","75","FHA","0","Gas","GSTL","119900.00","","Private","117000.00","7/22/2011 12:00:00 AM","117000.00","Cash, Conventional, FHA, VA","Sold","7/26/2011 12:00:00 AM","2.00","5/6/2011 12:00:00 AM"
"St George","MO","Ravensbrook","9800","63123","60","0","Bathroom in LL, Fireplace in LL, Full, Partially Finished, Rec/Family Area, Sleeping Area, Sump Pit/Pump","2.00","17","St Louis","Ceiling Fan, Central-Electric","17","Conventional","1","Gas","GSTL","119900.00","","Private","117000.00","12/14/2011 12:00:00 AM","117000.00","Cash, Conventional, FHA, Government","Sold","12/15/2011 12:00:00 AM","2.00","11/10/2011 12:00:00 AM"
"St Louis","MO","Rambler","9279","63123","74","","Walk-Out","1.00","136","St Louis","Central-Electric","136","Conventional","1","Gas","GSTL","127900.00","","Private","117500.00","6/22/2012 12:00:00 AM","117500.00","Cash, Conventional, FHA, VA","Sold","6/22/2012 2:59:32 PM","2.00","2/7/2012 12:00:00 AM"
"St Louis","MO","New Hampshire","8749","63123","64","0","Full, Rec/Family Area, Walk-Out","2.00","127","St Louis","Attic Fan, Ceiling Fan, Central-Electric","127","FHA","0","Gas","GSTL","129000.00","","Private","118000.00","2/23/2012 12:00:00 AM","118000.00","Cash, Conventional, FHA, VA","Sold","2/23/2012 4:23:22 PM","3.00","9/26/2011 12:00:00 AM"
"St Louis","MO","Tiber","9443","63123","51","0","Partial","2.00","52","St Louis","Attic Fan, Ceiling Fan, Central-Electric","52","Cash","0","Gas","GSTL","129900.00","","Private","119300.00","5/17/2012 12:00:00 AM","119300.00","Cash, Conventional, FHA, VA","Sold","5/21/2012 1:17:00 PM","3.00","3/7/2012 12:00:00 AM"
"Affton","MO","Lavern","9417","63123","71","0","Full, Partially Finished, Rec/Family Area, Walk-Out","2.00","126","St Louis","Central-Electric","126","Conventional","1","Gas","GSTL","119900.00","","Private","119900.00","8/26/2011 12:00:00 AM","119900.00","Cash, Conventional, FHA","Sold","8/29/2011 12:00:00 AM","2.00","3/1/2011 12:00:00 AM"
"St Louis","MO","Maureen","9109","63123","59","","Bathroom in LL, Partially Finished","2.00","54","St Louis","Central-Electric","54","FHA","2","Gas","GSTL","125000.00","","Private","120000.00","6/4/2012 12:00:00 AM","120000.00","Cash, Conventional, FHA, VA","Sold","6/5/2012 12:39:54 PM","3.00","4/12/2012 12:00:00 AM"
"St Louis","MO","Vasel","8545","63123","50","0","Full, Partially Finished, Rec/Family Area","2.00","59","St Louis","Attic Fan, Ceiling Fan, Central-Electric","59","Conventional","0","Gas","GSTL","124900.00","","Private","120950.00","4/6/2012 12:00:00 AM","120950.00","Cash, Conventional, FHA, RRM/ARM, VA","Sold","4/19/2012 3:51:10 PM","3.00","2/10/2012 12:00:00 AM"
"Affton","MO","Marlene","10018","63123","53","0","Partially Finished, Poured Concrete, Rec/Family Area, Storage/Locker","2.00","26","St Louis","Attic Fan, Central-Electric","26","Cash","1","Gas","GSTL","125000.00","","Private","121000.00","1/3/2012 12:00:00 AM","121000.00","Cash, Conventional, FHA, VA","Sold","1/3/2012 12:00:00 AM","3.00","12/4/2011 12:00:00 AM"
"St Louis","MO","Brenda","9444","63123","71","0","Full, Sump Pit/Pump, Walk-Out","1.00","134","St Louis","Central-Electric","134","FHA","1","Gas","GSTL","129900.00","","Private","122500.00","10/27/2011 12:00:00 AM","122500.00","Cash, Conventional, FHA, VA","Sold","10/28/2011 12:00:00 AM","3.00","5/7/2011 12:00:00 AM"
"St Louis","MO","Rambler","9311","63123","73","0","Bathroom in LL, Concrete Block, Partially Finished","2.00","260","St Louis","Central-Electric","260","FHA","0","Gas","GSTL","127000.00","","Private","123000.00","4/13/2012 12:00:00 AM","123000.00","Cash, Conventional, FHA, VA","Sold","4/17/2012 1:22:25 PM","3.00","6/16/2011 12:00:00 AM"
"St Louis","MO","Brinker","8606","63123","73","0","Full, Walk-Out","1.00","37","St Louis","Ceiling Fan, Central-Electric","37","Conventional","1","Gas","GSTL","127500.00","","Private","123500.00","10/25/2011 12:00:00 AM","123500.00","Cash, Conventional, FHA, VA","Sold","10/27/2011 12:00:00 AM","2.00","8/19/2011 12:00:00 AM"
"St Louis","MO","Bonnie","6805","63123","72","0","Full, Partially Finished, Walk-Out","1.00","2","St Louis","Central-Electric","2","FHA","0","Gas","GSTL","124900.00","","Private","124000.00","5/17/2012 12:00:00 AM","124000.00","Cash, Conventional, FHA, VA","Sold","5/18/2012 11:32:09 AM","3.00","3/29/2012 12:00:00 AM"
"St Louis","MO","Antonia","9830","63123","71","0","Partially Finished, Rec/Family Area","1.00","15","St Louis","Central-Electric","15","FHA","1","Gas","GSTL","129900.00","","Private","124900.00","12/13/2011 12:00:00 AM","124900.00","Cash, Conventional, FHA","Sold","12/15/2011 12:00:00 AM","2.00","8/8/2011 12:00:00 AM"
